0.62849	0.48734	0.09365	0.30076	0.60067	0.30126	0.21778	0.04686	0.40753	0.63754	0.86339	0.80564	0.44147	0.47521	0.39074	0.9885	0.47772	0.72836	0.40618	0.83647	0.56263	0.36232	0.61583	0.51317	0.34429	0.70873	0.00018	0.92487	0.32538	0.60619	0.63859	0.25068	0.4659	0.7486	0.86169	0.5948	0.74034	0.65462	0.59279	0.55592	0.53987	0.42366	0.49917	0.66059	0.08879	0.93665	0.18199	0.43999	0.60857	0.86598	0.19911	0.00066	0.07065	0.50401	0.65641	0.53321	0.72456	0.75338	0.04894	0.08932	0.75777	0.13337	0.00021	0.38884	0.20766	0.33657	0.70278	0.0449	0.73469	0.32082	0.49556	0.41633	0.20425	0.00075	0.56274	0.67265	0.36891	0.32059	0.66044	0.66833	0.13932	0.42576	0.78883	0.4939	0.41662	0.99018	0.83774	0.38944	0.33263	0.15725	0.08278	0.2885	0.46744	0.79933	0.91353	0.39857	0.39202	0.88501	0.88566	0.88554
0.76134	0.51348	0.05621	0.35823	0.14141	0.23955	0.38676	0.66867	0.62836	0.46907	0.38899	0.75269	0.86105	0.70876	0.0588	0.23301	0.13323	0.41218	0.38435	0.71297	0.59705	0.87506	0.56224	0.67748	0.26412	0.71761	0.00091	0.57717	0.34392	0.62083	0.0244	0.03097	0.96682	0.36422	0.55903	0.26692	0.79721	0.03888	0.12798	0.90304	0.42339	0.39807	0.69487	0.87167	0.09753	0.8992	0.84579	0.52174	0.67437	0.25609	0.19076	0.00035	0.59814	0.42531	0.82789	0.40469	0.08257	0.61486	0.5819	0.36688	0.82363	0.57731	0.00003	0.01607	0.52535	0.55884	0.94601	0.049	0.15362	0.87114	0.50133	0.17566	0.0976	0.09335	0.58851	0.04446	0.50313	0.76753	0.62485	0.73914	0.12519	0.37252	0.63787	0.1014	0.46085	0.40251	0.38838	0.88526	0.89765	0.056	0.4173	0.37614	0.5777	0.52193	0.39885	0.38179	0.61645	0.88533	0.78801	0.83676
0.16859	0.32759	0.52329	0.746	0.42381	0.6592	0.91852	0.34208	0.04437	0.00016	0.60025	0.37281	0.21909	0.07058	0.91869	0.93873	0.58884	0.04647	0.82583	0.38974	0.50975	0.40255	0.23053	0.00099	0.59268	0.86744	0.45126	0.32474	0.85001	0.69028	0.81772	0.76704	0.93265	0.01017	0.29875	0.54569	0.96696	0.8819	0.26454	0.40654	0.54943	0.85377	0.23554	0.27608	0.88549	0.02483	0.98601	0.79566	0.1456	0.21744	0.8141	0.7437	0.4238	0.40312	0.57785	0.235	0.89306	0.64297	0.58695	0.704	0.46024	0.36409	0.59759	0.15345	0.83119	0.65594	0.90527	0.66894	0.54936	0.57793	0.58147	0.75763	0.43463	0.49524	0.81422	0.82731	0.17305	0.68623	0.54705	0.51813	0.25629	0.08881	0.36312	0.44517	0.76185	0.29654	0.24751	0.00048	0.64402	0.00475	0.83712	0.56774	0.5193	0.0141	0.03606	0.88527	0.7226	0.75268	0.41679	0.58408
0.08864	0.68145	0.43576	0.57933	0.76333	0.48789	0.59058	0.19171	0.79678	0.88577	0.45757	0.83218	0.38093	0.65644	0.15121	0.90124	0.24701	0.70279	0.6968	0.38936	0.628	0.88938	0.77029	0.88551	0.73297	0.575	0.12443	0.4811	0.29633	0.01271	0.79193	0.27023	0.51345	0.18192	0.80328	0.52773	0.65035	0.07022	0.68478	0.12781	0.33052	0.374	0.82366	0.66606	0.00001	0.83159	0.83504	0.44731	0.15345	0.19788	0.36795	0.19536	0.12379	0.63315	0.10108	0.03883	0.37076	0.97222	0.09508	0.63072	0.30574	0.84581	0.15908	0.31074	0.96842	0.47885	0.76716	0.06255	0.35647	0.88565	0.66222	0.09361	0.43481	0.29883	0.59377	0.69255	0.97417	0.2606	0.30062	0.33272	0.16109	0.70823	0.77953	0.26214	0.61103	0.59855	0.87931	0.88586	0.85985	0.82743	0.00838	0.6103	0.01491	0.6449	0.11554	0.54082	0.33836	0.5228	0.00095	0.26163
0.32799	0.49102	0.40805	0.04608	0.23925	0.29281	0.19908	0.59401	0.63381	0.53169	0.95878	0.88595	0.58383	0.6261	0.09362	0.30853	0.6501	0.48798	0.01656	0.66868	0.61956	0.83974	0.64251	0.6994	0.52528	0.69013	0.08895	0.94607	0.23524	0.20153	0.15729	0.43334	0.18916	0.46171	0.82776	0.54778	0.38251	0.60066	0.16589	0.78337	0.5077	0.08047	0.94081	0.28465	0.12429	0.25483	0.57989	0.77929	0.11107	0.30454	0.23517	0.00007	0.78949	0.50082	0.69689	0.83728	0.62827	0.79179	0.1393	0.00638	0.60685	0.43702	0.04473	0.20571	0.61611	0.45196	0.6703	0.10607	0.17372	0.35084	0.19142	0.59856	0.11548	0.18995	0.34508	0.23592	0.37409	0.60015	0.34417	0.50914	0.64646	0.39886	0.7883	0.20549	0.00061	0.38265	0.29439	0.86721	0.93027	0.79556	0.72061	0.66823	0.70429	0.70087	0.27292	0.46951	0.04625	0.88521	0.54958	0.71711
0.0008	0.42587	0.42983	0.81775	0.48922	0.71257	0.49116	0.21962	0.19947	0.00055	0.5775	0.57504	0.45762	0.88117	0.49581	0.40861	0.35412	0.08518	0.01429	0.29675	0.5539	0.92602	0.3768	0.11101	0.06443	0.76132	0.15952	0.92233	0.69503	0.64086	0.40046	0.30045	0.59893	0.62232	0.20359	0.1075	0.81983	0.80587	0.12376	0.61252	0.55345	0.32092	0.17195	0.22729	0.64695	0.49368	0.3386	0.18504	0.14377	0.98288	0.88589	0.88591	0.55579	0.55863	0.57574	0.88116	0.02634	0.08227	0.66611	0.82756	0.29676	0.80501	0.52236	0.93445	0.50792	0.85065	0.99209	0.40318	0.70478	0.84358	0.90954	0.21501	0.54039	0.0463	0.74326	0.57576	0.89572	0.31205	0.04878	0.38107	0.25443	0.17794	0.25721	0.1334	0.72627	0.25854	0.39401	0.22136	0.60857	0.87751	0.70216	0.90953	0.75187	0.03059	0.97608	0.88537	0.91771	0.59323	0.33684	0.46526
0.08062	0.43432	0.56918	0.67621	0.16759	0.57143	0.3141	0.41997	0.6905	0.10663	0.51973	0.70886	0.82332	0.33432	0.81958	0.63248	0.30881	0.39428	0.27053	0.17763	0.38102	0.70243	0.60293	0.49689	0.46181	0.70891	0.0002	0.67857	0.50956	0.06651	0.15799	0.19723	0.46191	0.50995	0.94274	0.94241	0.75177	0.5453	0.06034	0.11115	0.21921	0.35614	0.07031	0.92079	0.59347	0.46584	0.69252	0.8014	0.96086	0.56193	0.5848	0.88536	0.33254	0.78352	0.80916	0.74088	0.66885	0.09721	0.73851	0.57767	0.19501	0.16761	0.44265	0.62697	0.85702	0.76199	0.96227	0.29613	0.96806	0.2569	0.62293	0.28017	0.85872	0.875	0.425	0.08585	0.14197	0.88923	0.41943	0.39443	0.39808	0.49634	0.00057	0.97053	0.14269	0.4279	0.03469	0.88563	0.09988	0.89734	0.84381	0.34247	0.26875	0.30655	0.72463	0.2835	0.60081	0.31068	0.35461	0.33212
0.31985	0.34506	0.95839	0.61486	0.86594	0.75225	0.10368	0.63256	0.63382	0.24886	0.97239	0.86718	0.18564	0.51711	0.41621	0.72286	0.80795	0.17909	0.0247	0.1501	0.37269	0.25647	0.62408	0.56644	0.27029	0.88537	0.7434	0.21517	0.32529	0.79949	0.86575	0.73641	0.98489	0.83766	0.27694	0.85915	0.03234	0.70474	0.22985	0.22182	0.94649	0.23582	0.73458	0.55122	0.00027	0.71895	0.04072	0.06296	0.24349	0.59499	0.57582	0.363	0.76104	0.79244	0.71818	0.7029	0.17159	0.10509	0.38801	0.37499	0.46516	0.3629	0.55333	0.59828	0.98299	0.44205	0.89108	0.37239	0.171	0.4857	0.94883	0.55949	0.71796	0.73802	0.65075	0.61887	0.82707	0.76584	0.95403	0.60273	0.80597	0.38108	0.30178	0.5654	0.41649	0.92461	0.9581	0.88544	0.04649	0.292	0.76313	0.36477	0.62095	0.87774	0.56978	0.78885	0.47767	0.61198	0.00052	0.30574
0.0003	0.1731	0.88343	0.0895	0.19927	0.46075	0.12185	0.38056	0.10615	0.00068	0.48104	0.0443	0.07447	0.8055	0.51176	0.49389	0.91174	0.24742	0.95617	0.38914	0.33681	0.19934	0.08837	0.04071	0.3241	0.88531	0.88576	0.22396	0.66225	0.42739	0.419	0.3327	0.54757	0.24339	0.23938	0.45357	0.09377	0.93021	0.7488	0.05629	0.27412	0.5849	0.64493	0.3903	0.85037	0.18303	0.17122	0.54508	0.23386	0.09937	0.59339	0.81495	0.29457	0.29634	0.28861	0.07883	0.99204	0.41006	0.69645	0.05076	0.24876	0.53731	0.85029	0.39477	0.16352	0.34505	0.20185	0.86747	0.91111	0.92821	0.4554	0.07819	0.54954	0.3461	0.4736	0.48127	0.55966	0.18152	0.51324	0.44229	0.36853	0.13376	0.32721	0.45752	0.06279	0.32093	0.62867	0.08077	0.07248	0.34018	0.9182	0.43117	0.82345	0.11531	0.15941	0.37288	0.89399	0.49672	0.4512	0.47341
0.15963	0.34598	0.01054	0.11549	0.31038	0.51805	0.45578	0.94637	0.61125	0.00025	0.48146	0.72693	0.93669	0.73223	0.11129	0.57333	0.54169	0.6427	0.44931	0.18662	0.403	0.26277	0.5318	0.44236	0.96487	0.88544	0.00092	0.12777	0.57397	0.68027	0.84378	0.61621	0.68644	0.46184	0.79934	0.53726	0.15377	0.68249	0.64487	0.94287	0.89559	0.87168	0.40849	0.58411	0.57523	0.56121	0.18726	0.70215	0.23568	0.27081	0.59331	0.86752	0.11522	0.7214	0.62617	0.26026	0.98496	0.9585	0.82556	0.95454	0.33698	0.41006	0.43416	0.94053	0.20507	0.69027	0.44726	0.28873	0.43191	0.47554	0.87146	0.25231	0.71737	0.87399	0.57107	0.15706	0.76739	0.78371	0.47926	0.5223	0.36269	0.3365	0.11527	0.43185	0.25711	0.26286	0.72496	0.88598	0.71661	0.664	0.2761	0.31623	0.03026	0.06073	0.36065	0.31921	0.0484	0.51391	0.25768	0.38565
0.26505	0.09303	0.18589	0.31455	0.95621	0.5182	0.81964	0.08076	0.13781	0.18602	0.08354	0.66469	0.4332	0.55943	0.23983	0.70023	0.60201	0.62872	0.84145	0.28335	0.248	0.7286	0.33268	0.23022	0.13724	0.88559	0.78858	0.02008	0.71705	0.93802	0.77907	0.37838	0.07098	0.57753	0.62427	0.59017	0.20578	0.65459	0.01665	0.57158	0.14739	0.70479	0.78106	0.58403	0.69935	0.97441	0.95627	0.19343	0.31894	0.37222	0.65067	0.41676	0.59424	0.40776	0.2076	0.06256	0.75175	0.05648	0.354	0.40222	0.51859	0.11537	0.6029	0.80575	0.45714	0.00085	0.06411	0.74376	0.94474	0.79366	0.8791	0.61269	0.15017	0.30098	0.73543	0.28487	0.64471	0.24179	0.57788	0.57582	0.17118	0.00006	0.49667	0.68094	0.58478	0.96403	0.742	0.27459	0.53522	0.21368	0.37826	0.8197	0.96683	0.72657	0.26895	0.88522	0.43315	0.77003	0.07117	0.42059
0.69015	0.49159	0.0469	0.95235	0.13362	0.05364	0.76717	0.64472	0.27927	0.39858	0.69816	0.29275	0.9804	0.09594	0.96273	0.72832	0.12316	0.82939	0.57127	0.80573	0.65513	0.25288	0.16853	0.45632	0.7341	0.78866	0.86785	0.72011	0.35631	0.63862	0.02675	0.48135	0.80191	0.66863	0.59028	0.33098	0.43518	0.70678	0.34266	0.06478	0.06883	0.86395	0.82146	0.48587	0.31992	0.15367	0.09307	0.41056	0.53701	0.17194	0.16813	0.23093	0.75525	0.14615	0.64682	0.21397	0.29215	0.5883	0.81731	0.59865	0.78881	0.12374	0.54975	0.09772	0.99074	0.58495	0.88351	0.5932	0.08237	0.13397	0.87549	0.30861	0.00056	0.63637	0.39467	0.81953	0.4515	0.33483	0.20106	0.73952	0.1434	0.04465	0.726	0.81388	0.00034	0.07407	0.93645	0.51336	0.16765	0.29276	0.27821	0.06616	0.60216	0.8158	0.58455	0.10697	0.6142	0.88554	0.88524	0.8857
0.4074	0.88531	0.88762	0.85917	0.02884	0.63307	0.03856	0.96221	0.73509	0.88521	0.75355	0.8149	0.45179	0.718	0.70484	0.71658	0.03071	0.41447	0.62036	0.7522	0.85483	0.4891	0.7359	0.85089	0.48389	0.39823	0.65572	0.41017	0.10097	0.28238	0.61433	0.72211	0.48371	0.40214	0.05851	0.51948	0.60229	0.59651	0.5833	0.66066	0.54754	0.02217	0.96265	0.11943	0.0002	0.29818	0.36855	0.95466	0.91556	0.22963	0.52217	0.2044	0.44588	0.61914	0.83762	0.81104	0.72412	0.394	0.76934	0.73292	0.50467	0.24113	0.42904	0.75774	0.74459	0.88588	0.69297	0.32795	0.92652	0.91746	0.4279	0.08333	0.4257	0.30069	0.19914	0.69091	0.89398	0.87957	0.45391	0.40313	0.78586	0.65553	0.82399	0.93061	0.00082	0.59214	0.20552	0.81417	0.30602	0.14917	0.82948	0.58374	0.51369	0.49798	0.04298	0.84145	0.4918	0.60281	0.68105	0.64275
0.00936	0.31432	0.09122	0.95812	0.54197	0.32334	0.25434	0.38042	0.00009	0.05363	0.26845	0.00988	0.94485	0.60002	0.04651	0.60818	0.04681	0.28268	0.55172	0.49622	0.50082	0.03208	0.00495	0.02731	0.34268	0.74313	0.88563	0.07217	0.69299	0.24709	0.23744	0.65477	0.74057	0.50568	0.64253	0.66413	0.72465	0.94621	0.35871	0.16711	0.72067	0.4639	0.90556	0.83766	0.88572	0.65674	0.39849	0.15503	0.76351	0.97094	0.50933	0.78805	0.81916	0.21248	0.66059	0.49536	0.97295	0.52592	0.67481	0.76727	0.32764	0.28475	0.83658	0.44129	0.5791	0.57562	0.32065	0.88576	0.7655	0.09339	0.40607	0.24183	0.41614	0.28646	0.50095	0.26001	0.76341	0.60435	0.39696	0.37634	0.1272	0.00002	0.42515	0.77395	0.25786	0.26026	0.69238	0.00028	0.64444	0.0123	0.80143	0.7221	0.7854	0.29402	0.71045	0.23089	0.73654	0.6469	0.56619	0.60614
0.2578	0.71282	0.47962	0.97298	0.17714	0.31498	0.96409	0.75793	0.68697	0.83272	0.56135	0.88545	0.33276	0.90555	0.30607	0.45532	0.23508	0.96639	0.82505	0.5401	0.61537	0.88545	0.69969	0.84533	0.81789	0.814	0.00028	0.15578	0.38912	0.45195	0.86114	0.05469	0.19908	0.5174	0.92877	0.56528	0.39294	0.69421	0.72849	0.6901	0.09744	0.89393	0.19753	0.30881	0.08016	0.91777	0.43329	0.53379	0.38249	0.44375	0.23556	0.00013	0.64872	0.52235	0.21184	0.71433	0.74434	0.67292	0.11336	0.91596	0.57136	0.34225	0.00037	0.0041	0.67647	0.59393	0.71079	0.0407	0.68238	0.64004	0.73422	0.63086	0.15988	0.08343	0.69989	0.84773	0.67206	0.16589	0.50762	0.53525	0.87945	0.51394	0.63764	0.01805	0.58443	0.7328	0.66808	0.85803	0.12732	0.33089	0.54993	0.67091	0.07287	0.71829	0.86183	0.46925	0.1399	0.88592	0.44246	0.6649
0.4691	0.491	0.41457	0.34442	0.97241	0.29606	0.24363	0.45779	0.24386	0.38174	0.82549	0.26552	0.0188	0.10731	0.73231	0.29206	0.43369	0.49937	0.25256	0.73979	0.67331	0.55376	0.13332	0.43471	0.8951	0.82359	0.88575	0.60027	0.43123	0.76907	0.15316	0.57926	0.9702	0.00298	0.51106	0.20516	0.95448	0.46989	0.14189	0.05081	0.27886	0.34813	0.9364	0.21393	0.45121	0.86153	0.92862	0.16502	0.24179	0.5777	0.40343	0.40703	0.57962	0.23081	0.58821	0.14109	0.1413	0.19149	0.08942	0.87148	0.67708	0.95489	0.64667	0.28882	0.8297	0.60204	0.97093	0.66888	0.32624	0.37013	0.46151	0.56509	0.19555	0.02429	0.41232	0.82958	0.03408	0.56983	0.93003	0.64649	0.68899	0.00084	0.743	0.72828	0.00093	0.51959	0.43753	0.48774	0.47531	0.15742	0.35281	0.20707	0.5154	0.38637	0.27023	0.3989	0.61044	0.88579	0.7359	0.81
0.54911	0.47371	0.57376	0.10782	0.79717	0.23504	0.52503	0.21703	0.21297	0.3638	0.46152	0.00048	0.64658	0.23335	0.70214	0.19373	0.35859	0.0262	0.48384	0.70814	0.62834	0.1876	0.04994	0.34546	0.03426	0.67396	0.88547	0.92054	0.22895	0.17982	0.25694	0.18175	0.96639	0.88507	0.00808	0.40643	0.22943	0.82713	0.96814	0.736	0.65294	0.58151	0.27231	0.00693	0.00053	0.64241	0.19753	0.09922	0.1558	0.81907	0.22677	0.00994	0.14164	0.01359	0.40659	0.40428	0.8235	0.81123	0.47359	0.52123	0.71727	0.08327	0.44776	0.69021	0.30612	0.58475	0.12151	0.44265	0.49747	0.97261	0.52376	0.33468	0.02766	0.59804	0.45655	0.10985	0.02629	0.64081	0.21533	0.61128	0.11983	0.09793	0.67336	0.82913	0.23909	0.67603	0.39624	0.3272	0.68093	0.84339	0.34423	0.757	0.4436	0.69868	0.8212	0.44245	0.90702	0.88585	0.74328	0.8143
0.61994	0.44741	0.6961	0.39863	0.54917	0.25738	0.75565	0.90925	0.19504	0.3361	0.98015	0.00051	0.02054	0.10728	0.38693	0.10721	0.71028	0.1754	0.91359	0.65036	0.58436	0.44712	0.04417	0.31917	0.21522	0.74365	0.88521	0.87702	0.25275	0.59082	0.41204	0.33696	0.50772	0.47361	0.76168	0.41487	0.21732	0.42182	0.06261	0.87353	0.37664	0.11541	0.12778	0.98225	0.00026	0.25635	0.01011	0.44159	0.69844	0.62487	0.26521	0.12443	0.47339	0.05316	0.0203	0.39031	0.79551	0.70479	0.06898	0.811	0.7528	0.13103	0.50476	0.72693	0.1293	0.55885	0.5218	0.44202	0.17921	0.08301	0.50353	0.81998	0.10699	0.64044	0.50483	0.15369	0.49574	0.14924	0.39899	0.68123	0.48981	0.08885	0.6115	0.09741	0.26531	0.64877	0.69211	0.30141	0.85562	0.16902	0.65091	0.0604	0.89397	0.82798	0.51186	0.40771	0.35216	0.88527	0.69064	0.78829
